;period_2;NAME;UPDATETIME;VALTODAY;VALTODAY_USD;NUMTRADES
3672;2023-June-14;quotes;2023-06-14 23:49:59;nan;nan;nan
3673;2023-June-14;TOTALS;2023-06-14 23:49:59;4577520,942822;54728,52198183894;4946173,0
3674;2023-June-15;stock;2023-06-15 23:49:58;2482150,365366;29435,556583713707;3579173,0
3675;2023-June-15;currency;2023-06-15 20:41:57;1275991,949175;15131,852503530985;342610,0
3676;2023-June-15;futures;2023-06-15 18:49:59;490283,648037;5814,221517452141;1450261,0
3677;2023-June-15;commodity;2023-06-15 07:00:00;nan;nan;nan
3678;2023-June-15;agro;2023-06-15 13:43:00;306,15035;3,6306043647843045;34,0
3679;2023-June-15;otc;2023-06-15 23:49:50;3439,120468;40,784163017092226;512,0
3680;2023-June-15;quotes;2023-06-15 23:49:59;nan;nan;nan
3681;2023-June-15;TOTALS;2023-06-15 23:49:59;4252171,233396;50426,045372078705;5372590,0
3682;2023-June-16;stock;2023-06-16 23:49:58;2379400,422676;28339,319311871805;3245295,0
3683;2023-June-16;currency;2023-06-16 20:43:55;1226610,596645;14609,272587483965;305935,0
3684;2023-June-16;futures;2023-06-16 18:49:59;298723,658288;3557,881665295;1123251,0
3685;2023-June-16;commodity;2023-06-16 07:00:00;nan;nan;nan
3686;2023-June-16;agro;2023-06-16 13:45:56;287,02745;3,418576578915712;36,0
3687;2023-June-16;otc;2023-06-16 23:49:53;897,804686;10,693102948865606;136,0
3688;2023-June-16;quotes;2023-06-16 23:49:59;nan;nan;nan
3689;2023-June-16;TOTALS;2023-06-16 23:49:59;3905919,509745;46520,585244178554;4674653,0
3690;2023-June-19;stock;2023-06-19 23:49:58;2730499,766674;32642,035804915253;3573138,0
3691;2023-June-19;currency;2023-06-19 20:42:45;959841,585332;11474,523374018825;159377,0
3692;2023-June-19;futures;2023-06-19 18:49:59;210728,090937;2519,1702901501258;914904,0
3693;2023-June-19;commodity;2023-06-19 07:00:00;nan;nan;nan
3694;2023-June-19;agro;2023-06-19 14:46:00;270,898;3,238477557627155;17,0
3695;2023-June-19;otc;2023-06-19 23:49:55;1500,440781;17,937171170761914;51,0
3696;2023-June-19;quotes;2023-06-19 23:49:59;nan;nan;nan
3697;2023-June-19;TOTALS;2023-06-19 23:49:59;3902840,781724;46656,90511781259;4647487,0
3698;2023-June-20;stock;2023-06-20 23:49:58;2850092,75306;33935,08908635425;3497546,0
3699;2023-June-20;currency;2023-06-20 20:43:17;1135202,415945;13516,470674429016;279643,0
3700;2023-June-20;futures;2023-06-20 18:49:59;232534,54789;2768,710102444914;981513,0
3701;2023-June-20;commodity;2023-06-20 07:00:00;nan;nan;nan
3702;2023-June-20;agro;2023-06-20 13:35:40;330,335;3,9331869607770766;32,0
3703;2023-June-20;otc;2023-06-20 23:49:45;3453,67628;41,12175370832966;75,0
3704;2023-June-20;quotes;2023-06-20 23:49:59;nan;nan;nan
3705;2023-June-20;TOTALS;2023-06-20 23:49:59;4221613,728175;50265,32480389729;4758809,0
3706;2023-June-21;stock;2023-06-21 23:49:58;2746607,586813;32607,030766974225;3193290,0
3707;2023-June-21;currency;2023-06-21 20:42:11;1186042,490096;14080,396541237702;296067,0
3708;2023-June-21;futures;2023-06-21 18:49:59;336902,172044;3999,617397855488;1197988,0
3709;2023-June-21;commodity;2023-06-21 07:00:00;nan;nan;nan
3710;2023-June-21;agro;2023-06-21 13:59:59;200,69625;2,3826151322037763;26,0
3711;2023-June-21;otc;2023-06-21 21:50:22;1742,437127;20,685772981328114;58,0
3712;2023-June-21;quotes;2023-06-21 23:49:59;nan;nan;nan
3713;2023-June-21;TOTALS;2023-06-21 23:49:59;4271495,38233;50710,113094180946;4687429,0
3714;2023-June-22;stock;2023-06-22 23:49:58;2120558,636934;25170,821372635364;3185923,0
3715;2023-June-22;currency;2023-06-22 20:41:54;646566,008571;7674,674599373032;249545,0
3716;2023-June-22;futures;2023-06-22 18:49:59;261272,541022;3101,279231376422;1026370,0
3717;2023-June-22;commodity;2023-06-22 07:00:00;nan;nan;nan
3718;2023-June-22;agro;2023-06-22 13:58:48;212,7475;2,525291791844666;28,0
3719;2023-June-22;otc;2023-06-22 22:26:05;3816,339088;45,299567674460846;53,0
3720;2023-June-22;quotes;2023-06-22 23:49:59;nan;nan;nan
3721;2023-June-22;TOTALS;2023-06-22 23:49:59;3032426,273115;35994,600062851125;4461919,0
3722;2023-June-23;stock;2023-06-23 23:49:58;2274129,688756;27200,002975276202;3894273,0
3723;2023-June-23;currency;2023-06-23 20:49:31;683301,384921;8172,708792623168;271948,0
3724;2023-June-23;futures;2023-06-23 18:49:59;286092,916537;3421,848903115383;1193150,0
3725;2023-June-23;commodity;2023-06-23 07:00:00;nan;nan;nan
3726;2023-June-23;agro;2023-06-23 13:59:48;167,8342;2,0074012321831605;25,0
3727;2023-June-23;otc;2023-06-23 23:00:52;1327,973098;15,883382726710579;43,0
3728;2023-June-23;quotes;2023-06-23 23:49:59;nan;nan;nan
3729;2023-June-23;TOTALS;2023-06-23 23:49:59;3245019,797512;38812,45145497365;5359439,0
3730;2023-June-26;stock;2023-06-26 23:49:58;2137808,935416;25426,10292207475;3810733,0
3731;2023-June-26;currency;2023-06-26 20:43:45;1264057,046538;15034,105261794519;353648,0
3732;2023-June-26;futures;2023-06-26 18:49:59;392218,372316;4664,862484773303;1548455,0
3733;2023-June-26;commodity;2023-06-26 07:00:00;nan;nan;nan
3734;2023-June-26;agro;2023-06-26 14:30:00;234,72525;2,791712704553915;33,0
3735;2023-June-26;otc;2023-06-26 20:42:10;1271,105635;15,11793788720886;45,0
3736;2023-June-26;quotes;2023-06-26 23:49:59;nan;nan;nan
3737;2023-June-26;TOTALS;2023-06-26 23:49:59;3795590,185155;45142,98031923433;5712914,0
3738;2023-June-27;stock;2023-06-27 23:49:58;2670344,695517;31540,423171978236;3018046,0
3739;2023-June-27;currency;2023-06-27 20:40:24;1246048,086503;14717,532162389773;295078,0
3740;2023-June-27;futures;2023-06-27 18:49:59;265259,310947;3133,075266133738;1130610,0
3741;2023-June-27;commodity;2023-06-27 07:00:00;nan;nan;nan
3742;2023-June-27;agro;2023-06-27 14:32:00;265,30995;3,1336733826103598;37,0
3743;2023-June-27;otc;2023-06-27 23:02:48;1081,50513;12,774054795297188;37,0
3744;2023-June-27;quotes;2023-06-27 23:49:59;nan;nan;nan
3745;2023-June-27;TOTALS;2023-06-27 23:49:59;4182998,908047;49406,93832867966;4443808,0
3746;2023-June-28;stock;2023-06-28 23:49:58;2800620,572138;32928,952387502;3000067,0
3747;2023-June-28;currency;2023-06-28 20:40:50;1224044,375475;14391,988461841449;300155,0
3748;2023-June-28;futures;2023-06-28 18:49:59;301269,903319;3542,2514570066696;1129898,0
3749;2023-June-28;commodity;2023-06-28 07:00:00;nan;nan;nan
3750;2023-June-28;agro;2023-06-28 13:24:11;255,55215;3,0047142635425583;37,0
3751;2023-June-28;otc;2023-06-28 19:58:05;1096,312605;12,890152250900643;42,0
3752;2023-June-28;quotes;2023-06-28 23:49:59;nan;nan;nan
3753;2023-June-28;TOTALS;2023-06-28 23:49:59;4327286,715687;50879,087172864565;4430199,0
3754;2023-June-29;stock;2023-06-29 23:49:58;2298317,807163;26843,486124175415;2629088,0
3755;2023-June-29;currency;2023-06-29 20:45:41;1293119,424234;15103,147707920652;337272,0
3756;2023-June-29;futures;2023-06-29 18:49:59;328424,655964;3835,876251635147;1157434,0
3757;2023-June-29;commodity;2023-06-29 07:00:00;nan;nan;nan
3758;2023-June-29;agro;2023-06-29 15:00:00;180,981;2,113789897593063;19,0
3759;2023-June-29;otc;2023-06-29 21:29:05;5190,050178;60,61783079029003;723,0
3760;2023-June-29;quotes;2023-06-29 23:49:59;nan;nan;nan
3761;2023-June-29;TOTALS;2023-06-29 23:49:59;3925232,918539;45845,241704419095;4124536,0
3762;2023-June-30;stock;2023-06-30 23:49:58;2334934,368208;26827,810802984124;2783993,0
3763;2023-June-30;currency;2023-06-30 20:44:14;1334649,93616;15334,793329970667;377211,0
3764;2023-June-30;futures;2023-06-30 18:49:59;510610,586546;5866,7876906407955;1519830,0
3765;2023-June-30;commodity;2023-06-30 07:00:00;nan;nan;nan
3766;2023-June-30;agro;2023-06-30 13:21:58;192,239;2,2087779387619335;23,0
3767;2023-June-30;otc;2023-06-30 22:32:36;32347,304211;371,66241979867664;109,0
3768;2023-June-30;quotes;2023-06-30 23:50:00;nan;nan;nan
3769;2023-June-30;TOTALS;2023-06-30 23:50:00;4212734,434125;48403,26302133301;4681166,0
3770;2023-July-3;stock;2023-07-03 23:49:58;2569073,433766;29067,046150293492;2840780,0
3771;2023-July-3;currency;2023-07-03 22:28:00;1185891,347926;13417,42827836134;336182,0
3772;2023-July-3;futures;2023-07-03 18:49:59;335642,680478;3797,533054226764;1144228,0
3773;2023-July-3;commodity;2023-07-03 07:00:00;nan;nan;nan
3774;2023-July-3;agro;2023-07-03 13:33:07;359,601;4,068602604079453;27,0
3775;2023-July-3;otc;2023-07-03 21:59:00;1344,624458;15,213368626137644;145,0
3776;2023-July-3;quotes;2023-07-03 23:50:00;nan;nan;nan
3777;2023-July-3;TOTALS;2023-07-03 23:50:00;4092311,687628;46301,28945411181;4321362,0
3778;2023-July-4;stock;2023-07-04 23:49:58;3080663,096801;34488,05880516762;2815485,0
3779;2023-July-4;currency;2023-07-04 20:38:53;1007675,450034;11280,938254294686;218409,0
3780;2023-July-4;futures;2023-07-04 18:49:59;374658,502043;4194,3062400210465;1236351,0
3781;2023-July-4;commodity;2023-07-04 07:00:00;nan;nan;nan
3782;2023-July-4;agro;2023-07-04 13:59:55;378,7328;4,239918052515799;38,0
3783;2023-July-4;otc;2023-07-04 19:22:48;33301,90132;372,81516834498547;56,0
3784;2023-July-4;quotes;2023-07-04 23:49:59;nan;nan;nan
3785;2023-July-4;TOTALS;2023-07-04 23:49:59;4496677,682998;50340,35838588085;4270339,0
3786;2023-July-5;stock;2023-07-05 23:49:58;2672258,251146;29842,629417008204;2684612,0
3787;2023-July-5;currency;2023-07-05 20:43:03;1270484,94206;14188,228734826065;333206,0
3788;2023-July-5;futures;2023-07-05 18:49:59;381477,291487;4260,174119012787;1248493,0
3789;2023-July-5;commodity;2023-07-05 07:00:00;nan;nan;nan
3790;2023-July-5;agro;2023-07-05 13:45:30;322,46675;3,6011698028924006;23,0
3791;2023-July-5;otc;2023-07-05 20:47:59;4016,191212;44,85109399743146;66,0
3792;2023-July-5;quotes;2023-07-05 23:49:59;nan;nan;nan
3793;2023-July-5;TOTALS;2023-07-05 23:49:59;4328559,142655;48339,48453464738;4266400,0
3794;2023-July-6;stock;2023-07-06 23:49:58;2082401,948188;23051,229252230514;3190418,0
3795;2023-July-6;currency;2023-07-06 20:44:34;1455357,08804;16110,131816511326;445748,0
3796;2023-July-6;futures;2023-07-06 18:49:59;514396,399145;5694,13092104098;1623539,0
3797;2023-July-6;commodity;2023-07-06 07:00:00;nan;nan;nan
3798;2023-July-6;agro;2023-07-06 13:34:31;407,53495;4,511223958909872;37,0
3799;2023-July-6;otc;2023-07-06 21:59:57;4047,078926;44,79929737209148;56,0
3800;2023-July-6;quotes;2023-07-06 23:49:59;nan;nan;nan
3801;2023-July-6;TOTALS;2023-07-06 23:49:59;4056610,049249;44904,80251111381;5259798,0
3802;2023-July-7;stock;2023-07-07 23:49:58;2194236,830661;23703,669466303694;2778529,0
3803;2023-July-7;currency;2023-07-07 20:48:08;1281699,629378;13845,809142082433;302986,0
3804;2023-July-7;futures;2023-07-07 18:49:59;252200,219178;2724,4418429180237;952493,0
3805;2023-July-7;commodity;2023-07-07 07:00:00;nan;nan;nan
3806;2023-July-7;agro;2023-07-07 13:47:51;274,1686;2,9617595428299817;38,0
3807;2023-July-7;otc;2023-07-07 23:37:57;1705,022279;18,418834270467052;76,0
3808;2023-July-7;quotes;2023-07-07 23:49:59;nan;nan;nan
3809;2023-July-7;TOTALS;2023-07-07 23:49:59;3730115,870096;40295,301045117456;4034122,0
3810;2023-July-10;stock;2023-07-10 23:49:58;2297473,435992;25057,542336469694;3645636,0
3811;2023-July-10;currency;2023-07-10 20:44:59;1227163,064419;13384,13317808566;363430,0
3812;2023-July-10;futures;2023-07-10 18:49:59;277903,469738;3030,9721319607056;1095228,0
3813;2023-July-10;commodity;2023-07-10 07:00:00;nan;nan;nan
3814;2023-July-10;agro;2023-07-10 15:00:00;267,863;2,921465100629418;28,0
3815;2023-July-10;otc;2023-07-10 23:35:53;3229,696793;35,2248965566885;260,0
3816;2023-July-10;quotes;2023-07-10 23:49:59;nan;nan;nan
3817;2023-July-10;TOTALS;2023-07-10 23:49:59;3806037,529942;41510,79400817338;5104582,0
3818;2023-July-11;stock;2023-07-11 23:49:58;3029324,773456;33109,87138326278;3156943,0
3819;2023-July-11;currency;2023-07-11 20:43:28;1308890,676384;14305,894940536498;346072,0
3820;2023-July-11;futures;2023-07-11 18:49:59;254489,491424;2781,515670842938;1034865,0
3821;2023-July-11;commodity;2023-07-11 07:00:00;nan;nan;nan
3822;2023-July-11;agro;2023-07-11 13:37:48;133,9625;1,4641814519346268;15,0
3823;2023-July-11;otc;2023-07-11 22:43:08;14573,627024;159,286624062361;61,0
3824;2023-July-11;quotes;2023-07-11 23:49:59;nan;nan;nan
3825;2023-July-11;TOTALS;2023-07-11 23:49:59;4607412,530788;50358,032800156514;4537956,0
3826;2023-July-12;stock;2023-07-12 23:49:58;3174071,648381;35070,8710437713;3296179,0
3827;2023-July-12;currency;2023-07-12 20:43:54;1245369,837477;13760,308465070799;309209,0
3828;2023-July-12;futures;2023-07-12 18:49:59;310695,503347;3432,9287863807886;1047679,0
3829;2023-July-12;commodity;2023-07-12 07:00:00;nan;nan;nan
3830;2023-July-12;agro;2023-07-12 13:22:46;153,5;1,696048262793563;16,0
3831;2023-July-12;otc;2023-07-12 22:40:32;6074,421856;67,11734616510782;127,0
3832;2023-July-12;quotes;2023-07-12 23:49:59;nan;nan;nan
3833;2023-July-12;TOTALS;2023-07-12 23:49:59;4736364,911061;52332,92168965079;4653210,0
3834;2023-July-13;stock;2023-07-13 23:49:58;2506891,708388;27662,161762642445;3177974,0
3835;2023-July-13;currency;2023-07-13 21:00:42;1267687,678494;13988,231525788053;320889,0
3836;2023-July-13;futures;2023-07-13 18:49:59;288668,1362;3185,2930274437713;1068268,0
3837;2023-July-13;commodity;2023-07-13 07:00:00;nan;nan;nan
3838;2023-July-13;agro;2023-07-13 14:25:00;169,575;1,871166219587687;19,0
3839;2023-July-13;otc;2023-07-13 21:10:58;8806,156988;97,17106578405811;63,0
3840;2023-July-13;quotes;2023-07-13 23:49:59;nan;nan;nan
3841;2023-July-13;TOTALS;2023-07-13 23:49:59;4072223,25507;44934,728547877916;4567213,0
3842;2023-July-14;stock;2023-07-14 23:49:58;2615543,357156;29004,968712812875;2922808,0
3843;2023-July-14;currency;2023-07-14 20:48:59;1322392,356689;14664,619810980119;306328,0
3844;2023-July-14;futures;2023-07-14 18:49:59;255126,868412;2829,219716752961;917957,0
3845;2023-July-14;commodity;2023-07-14 07:00:00;nan;nan;nan
3846;2023-July-14;agro;2023-07-14 13:36:38;242,29375;2,686907337564332;28,0
3847;2023-July-14;otc;2023-07-14 18:44:22;2413,821516;26,767982017328393;46,0
3848;2023-July-14;quotes;2023-07-14 23:49:59;nan;nan;nan
3849;2023-July-14;TOTALS;2023-07-14 23:49:59;4195718,697523;46528,26312990084;4147167,0
3850;2023-July-17;stock;2023-07-17 23:49:58;2932156,034735;32536,491025588395;3645946,0
3851;2023-July-17;currency;2023-07-17 20:45:48;1220833,895404;13546,909035874789;295746,0
3852;2023-July-17;futures;2023-07-17 18:49:59;234068,077747;2597,3221823033987;960757,0
3853;2023-July-17;commodity;2023-07-17 07:00:00;nan;nan;nan
3854;2023-July-17;agro;2023-07-17 13:05:00;148,795;1,6510946637224115;23,0
3855;2023-July-17;otc;2023-07-17 23:20:21;1297,615255;14,398908720691532;110,0
3856;2023-July-17;quotes;2023-07-17 23:49:59;nan;nan;nan
3857;2023-July-17;TOTALS;2023-07-17 23:49:59;4388504,418141;48696,772247150984;4902582,0
3858;2023-July-18;stock;2023-07-18 23:49:58;2882651,146786;31880,08129449015;4530417,0
3859;2023-July-18;currency;2023-07-18 20:44:45;1208849,347652;13369,018141132052;479866,0
3860;2023-July-18;futures;2023-07-18 18:49:59;226584,677441;2505,8661520519963;894325,0
3861;2023-July-18;commodity;2023-07-18 07:00:00;nan;nan;nan
3862;2023-July-18;agro;2023-07-18 13:20:00;249,34;2,757523912954523;31,0
3863;2023-July-18;otc;2023-07-18 21:59:32;8935,598266;98,82139205522567;525,0
3864;2023-July-18;quotes;2023-07-18 23:50:00;nan;nan;nan
3865;2023-July-18;TOTALS;2023-07-18 23:50:00;4327270,110145;47856,54450364238;5905164,0
3866;2023-July-19;stock;2023-07-19 23:49:58;3338258,277744;36809,308547346685;4297074,0
3867;2023-July-19;currency;2023-07-19 20:45:10;1246111,002774;13740,244333745724;269064,0
3868;2023-July-19;futures;2023-07-19 18:49:59;215478,331967;2375,9720628929567;888196,0
3869;2023-July-19;commodity;2023-07-19 07:00:00;nan;nan;nan
3870;2023-July-19;agro;2023-07-19 13:00:00;238,7523;2,6326024968409074;30,0
3871;2023-July-19;otc;2023-07-19 20:42:31;1566,90422;17,277471094027383;37,0
3872;2023-July-19;quotes;2023-07-19 23:49:59;nan;nan;nan
3873;2023-July-19;TOTALS;2023-07-19 23:49:59;4801653,269005;52945,43501757623;5454401,0
3874;2023-July-20;stock;2023-07-20 23:49:58;2874465,822097;31516,675936268563;4339903,0
3875;2023-July-20;currency;2023-07-20 20:43:05;1357876,887134;14888,250012981802;319819,0
3876;2023-July-20;futures;2023-07-20 18:49:59;295869,106403;3244,0151747061004;1095962,0
3877;2023-July-20;commodity;2023-07-20 07:00:00;nan;nan;nan
3878;2023-July-20;agro;2023-07-20 13:29:32;215,5855;2,363756871912163;39,0
3879;2023-July-20;otc;2023-07-20 22:11:10;1611,817557;17,67254674654568;47,0
3880;2023-July-20;quotes;2023-07-20 23:50:00;nan;nan;nan
3881;2023-July-20;TOTALS;2023-07-20 23:50:00;4530039,218691;49668,97742757492;5755770,0
3882;2023-July-21;stock;2023-07-21 23:49:58;3102093,677797;34143,533647722455;3464672,0
3883;2023-July-21;currency;2023-07-21 20:45:17;1294310,873713;14245,974318421211;305751,0
3884;2023-July-21;futures;2023-07-21 18:49:59;267472,681716;2943,9673512704376;1014371,0
3885;2023-July-21;commodity;2023-07-21 07:00:00;nan;nan;nan
3886;2023-July-21;agro;2023-07-21 13:20:00;168,8955;1,858966809569146;21,0
3887;2023-July-21;otc;2023-07-21 23:00:43;3337,181699;36,73105568794061;86,0
3888;2023-July-21;quotes;2023-07-21 23:49:59;nan;nan;nan
3889;2023-July-21;TOTALS;2023-07-21 23:49:59;4667383,310425;51372,06533991162;4784901,0
3890;2023-July-24;stock;2023-07-24 23:49:58;4208766,861269;46565,088093203936;3895351,0
3891;2023-July-24;currency;2023-07-24 20:48:15;1334363,606721;14763,174331921588;299390,0
3892;2023-July-24;futures;2023-07-24 18:49:59;212258,842335;2348,396102156783;885289,0
3893;2023-July-24;commodity;2023-07-24 07:00:00;nan;nan;nan
3894;2023-July-24;agro;2023-07-24 13:03:00;161,442;1,7861671125390828;23,0
3895;2023-July-24;otc;2023-07-24 23:03:03;8702,424512;96,28215992547402;54,0
3896;2023-July-24;quotes;2023-07-24 23:49:59;nan;nan;nan
3897;2023-July-24;TOTALS;2023-07-24 23:49:59;5764253,176837;63774,72685432032;5080107,0
3898;2023-July-25;stock;2023-07-25 23:49:58;3835308,609402;42384,25233345489;3987538,0
3899;2023-July-25;currency;2023-07-25 21:56:45;1433137,7643;15837,701425587638;322813,0
3900;2023-July-25;futures;2023-07-25 18:49:59;199072,35288;2199,96190564599;794257,0
3901;2023-July-25;commodity;2023-07-25 07:00:00;nan;nan;nan
3902;2023-July-25;agro;2023-07-25 13:20:00;125,04625;1,3818944844124699;23,0
3903;2023-July-25;otc;2023-07-25 19:21:22;2037,674328;22,518475483207904;74,0
3904;2023-July-25;quotes;2023-07-25 23:50:00;nan;nan;nan
3905;2023-July-25;TOTALS;2023-07-25 23:50:00;5469681,44716;60445,816034656134;5104705,0
3906;2023-July-26;stock;2023-07-26 23:49:58;3144285,154721;34899,85686940934;4073896,0
3907;2023-July-26;currency;2023-07-26 21:56:02;1309378,803856;14533,39331319892;277344,0
3908;2023-July-26;futures;2023-07-26 18:49:59;172582,750824;1915,574766761567;770348,0
3909;2023-July-26;commodity;2023-07-26 07:00:00;nan;nan;nan
3910;2023-July-26;agro;2023-07-26 13:10:00;124,53;1,3822153405590798;15,0
3911;2023-July-26;otc;2023-07-26 18:42:30;4082,587224;45,31450004162296;47,0
3912;2023-July-26;quotes;2023-07-26 23:49:59;nan;nan;nan
3913;2023-July-26;TOTALS;2023-07-26 23:49:59;4630453,826625;51395,521664752014;5121650,0
3914;2023-July-27;stock;2023-07-27 23:49:58;2651153,238371;29441,948390958918;4343594,0
3915;2023-July-27;currency;2023-07-27 20:45:28;1252265,793984;13906,832824531242;288638,0
3916;2023-July-27;futures;2023-07-27 18:49:59;263872,241248;2930,389988850242;974460,0
3917;2023-July-27;commodity;2023-07-27 07:00:00;nan;nan;nan
3918;2023-July-27;agro;2023-07-27 13:05:00;127,09275;1,4114077346446514;17,0
3919;2023-July-27;otc;2023-07-27 18:49:51;4574,647182;50,802995575634;260,0
3920;2023-July-27;quotes;2023-07-27 23:49:59;nan;nan;nan
3921;2023-July-27;TOTALS;2023-07-27 23:49:59;4171993,013535;46331,38560765068;5606969,0
